Epoch,Layer,Mean,Std,L2
2,layers.layer_0.weight,6.361269474029541,6.361269474029541,2.044990062713623
2,layers.layer_1.weight,6.361269474029541,6.361269474029541,11.32734203338623
2,layers.layer_2.weight,6.361269474029541,6.361269474029541,11.31983757019043
2,layers.layer_3.weight,6.361269474029541,6.361269474029541,11.196864128112793
2,layers.layer_4.weight,6.361269474029541,6.361269474029541,11.326300621032715
2,layers.layer_5.weight,6.361269474029541,6.361269474029541,11.225878715515137
2,layers.layer_6.weight,6.361269474029541,6.361269474029541,1.3010116815567017
4,layers.layer_0.weight,8.049487113952637,8.049487113952637,2.047032356262207
4,layers.layer_1.weight,8.049487113952637,8.049487113952637,11.326038360595703
4,layers.layer_2.weight,8.049487113952637,8.049487113952637,11.317262649536133
4,layers.layer_3.weight,8.049487113952637,8.049487113952637,11.194032669067383
4,layers.layer_4.weight,8.049487113952637,8.049487113952637,11.323973655700684
4,layers.layer_5.weight,8.049487113952637,8.049487113952637,11.22349739074707
4,layers.layer_6.weight,8.049487113952637,8.049487113952637,1.2965933084487915
6,layers.layer_0.weight,3.793013334274292,3.793013334274292,2.049730062484741
6,layers.layer_1.weight,3.793013334274292,3.793013334274292,11.325109481811523
6,layers.layer_2.weight,3.793013334274292,3.793013334274292,11.315164566040039
6,layers.layer_3.weight,3.793013334274292,3.793013334274292,11.192143440246582
6,layers.layer_4.weight,3.793013334274292,3.793013334274292,11.32178783416748
6,layers.layer_5.weight,3.793013334274292,3.793013334274292,11.219895362854004
6,layers.layer_6.weight,3.793013334274292,3.793013334274292,1.2923798561096191
8,layers.layer_0.weight,2.756643533706665,2.756643533706665,2.051969289779663
8,layers.layer_1.weight,2.756643533706665,2.756643533706665,11.325135231018066
8,layers.layer_2.weight,2.756643533706665,2.756643533706665,11.314102172851562
8,layers.layer_3.weight,2.756643533706665,2.756643533706665,11.191591262817383
8,layers.layer_4.weight,2.756643533706665,2.756643533706665,11.320720672607422
8,layers.layer_5.weight,2.756643533706665,2.756643533706665,11.216988563537598
8,layers.layer_6.weight,2.756643533706665,2.756643533706665,1.288934350013733
10,layers.layer_0.weight,3.869157552719116,3.869157552719116,2.0533854961395264
10,layers.layer_1.weight,3.869157552719116,3.869157552719116,11.325222969055176
10,layers.layer_2.weight,3.869157552719116,3.869157552719116,11.312474250793457
10,layers.layer_3.weight,3.869157552719116,3.869157552719116,11.190098762512207
10,layers.layer_4.weight,3.869157552719116,3.869157552719116,11.319499969482422
10,layers.layer_5.weight,3.869157552719116,3.869157552719116,11.215381622314453
10,layers.layer_6.weight,3.869157552719116,3.869157552719116,1.2860127687454224
12,layers.layer_0.weight,0.9464359879493713,0.9464360475540161,2.0546364784240723
12,layers.layer_1.weight,0.9464359879493713,0.9464360475540161,11.324986457824707
12,layers.layer_2.weight,0.9464359879493713,0.9464360475540161,11.310296058654785
12,layers.layer_3.weight,0.9464359879493713,0.9464360475540161,11.18773365020752
12,layers.layer_4.weight,0.9464359879493713,0.9464360475540161,11.31806755065918
12,layers.layer_5.weight,0.9464359879493713,0.9464360475540161,11.21457576751709
12,layers.layer_6.weight,0.9464359879493713,0.9464360475540161,1.2832638025283813
14,layers.layer_0.weight,1.700230598449707,1.700230598449707,2.05536150932312
14,layers.layer_1.weight,1.700230598449707,1.700230598449707,11.324957847595215
14,layers.layer_2.weight,1.700230598449707,1.700230598449707,11.30858325958252
14,layers.layer_3.weight,1.700230598449707,1.700230598449707,11.185803413391113
14,layers.layer_4.weight,1.700230598449707,1.700230598449707,11.317123413085938
14,layers.layer_5.weight,1.700230598449707,1.700230598449707,11.214340209960938
14,layers.layer_6.weight,1.700230598449707,1.700230598449707,1.2809613943099976
16,layers.layer_0.weight,2.139620065689087,2.139620065689087,2.0559566020965576
16,layers.layer_1.weight,2.139620065689087,2.139620065689087,11.324891090393066
