Epoch,Layer,Mean,Std,L2
2,layers.layer_0.weight,4.274641513824463,4.274680137634277,2.0398340225219727
2,layers.layer_1.weight,4.274641513824463,4.274680137634277,11.330360412597656
2,layers.layer_2.weight,4.274641513824463,4.274680137634277,11.320842742919922
2,layers.layer_3.weight,4.274641513824463,4.274680137634277,11.198707580566406
2,layers.layer_4.weight,4.274641513824463,4.274680137634277,11.327306747436523
2,layers.layer_5.weight,4.274641513824463,4.274680137634277,11.227755546569824
2,layers.layer_6.weight,4.274641513824463,4.274680137634277,2.076321601867676
4,layers.layer_0.weight,4.096167087554932,4.0962018966674805,2.035691738128662
4,layers.layer_1.weight,4.096167087554932,4.0962018966674805,11.331731796264648
4,layers.layer_2.weight,4.096167087554932,4.0962018966674805,11.320601463317871
4,layers.layer_3.weight,4.096167087554932,4.0962018966674805,11.19803524017334
4,layers.layer_4.weight,4.096167087554932,4.0962018966674805,11.325567245483398
4,layers.layer_5.weight,4.096167087554932,4.0962018966674805,11.225689888000488
4,layers.layer_6.weight,4.096167087554932,4.0962018966674805,2.070193290710449
6,layers.layer_0.weight,2.789602756500244,2.789681911468506,2.031534433364868
6,layers.layer_1.weight,2.789602756500244,2.789681911468506,11.333946228027344
6,layers.layer_2.weight,2.789602756500244,2.789681911468506,11.320804595947266
6,layers.layer_3.weight,2.789602756500244,2.789681911468506,11.197027206420898
6,layers.layer_4.weight,2.789602756500244,2.789681911468506,11.323294639587402
6,layers.layer_5.weight,2.789602756500244,2.789681911468506,11.223825454711914
6,layers.layer_6.weight,2.789602756500244,2.789681911468506,2.064462184906006
8,layers.layer_0.weight,1.7985386848449707,1.7985508441925049,2.0277655124664307
8,layers.layer_1.weight,1.7985386848449707,1.7985508441925049,11.335973739624023
8,layers.layer_2.weight,1.7985386848449707,1.7985508441925049,11.321255683898926
8,layers.layer_3.weight,1.7985386848449707,1.7985508441925049,11.196260452270508
8,layers.layer_4.weight,1.7985386848449707,1.7985508441925049,11.321645736694336
8,layers.layer_5.weight,1.7985386848449707,1.7985508441925049,11.222160339355469
8,layers.layer_6.weight,1.7985386848449707,1.7985508441925049,2.0597498416900635
10,layers.layer_0.weight,0.8864405751228333,0.8867067694664001,2.024644136428833
10,layers.layer_1.weight,0.8864405751228333,0.8867067694664001,11.33790111541748
10,layers.layer_2.weight,0.8864405751228333,0.8867067694664001,11.321839332580566
10,layers.layer_3.weight,0.8864405751228333,0.8867067694664001,11.19595718383789
10,layers.layer_4.weight,0.8864405751228333,0.8867067694664001,11.320658683776855
10,layers.layer_5.weight,0.8864405751228333,0.8867067694664001,11.22076416015625
10,layers.layer_6.weight,0.8864405751228333,0.8867067694664001,2.055901288986206
12,layers.layer_0.weight,1.1181955337524414,1.1182643175125122,2.0223495960235596
12,layers.layer_1.weight,1.1181955337524414,1.1182643175125122,11.339886665344238
12,layers.layer_2.weight,1.1181955337524414,1.1182643175125122,11.322622299194336
12,layers.layer_3.weight,1.1181955337524414,1.1182643175125122,11.19597053527832
12,layers.layer_4.weight,1.1181955337524414,1.1182643175125122,11.31998062133789
12,layers.layer_5.weight,1.1181955337524414,1.1182643175125122,11.21966552734375
12,layers.layer_6.weight,1.1181955337524414,1.1182643175125122,2.0525693893432617
14,layers.layer_0.weight,0.6878758072853088,0.6881535053253174,2.020688056945801
14,layers.layer_1.weight,0.6878758072853088,0.6881535053253174,11.341839790344238
14,layers.layer_2.weight,0.6878758072853088,0.6881535053253174,11.323531150817871
14,layers.layer_3.weight,0.6878758072853088,0.6881535053253174,11.196093559265137
14,layers.layer_4.weight,0.6878758072853088,0.6881535053253174,11.31938648223877
14,layers.layer_5.weight,0.6878758072853088,0.6881535053253174,11.218698501586914
14,layers.layer_6.weight,0.6878758072853088,0.6881535053253174,2.049499273300171
16,layers.layer_0.weight,0.9174720048904419,0.9174765348434448,2.0195159912109375
16,layers.layer_1.weight,0.9174720048904419,0.9174765348434448,11.343756675720215
16,layers.layer_2.weight,0.9174720048904419,0.9174765348434448,11.324556350708008
16,layers.layer_3.weight,0.9174720048904419,0.9174765348434448,11.196410179138184
16,layers.layer_4.weight,0.9174720048904419,0.9174765348434448,11.319024085998535
16,layers.layer_5.weight,0.9174720048904419,0.9174765348434448,11.217961311340332
16,layers.layer_6.weight,0.9174720048904419,0.9174765348434448,2.046820878982544
18,layers.layer_0.weight,0.8551803231239319,0.855182409286499,2.0186192989349365
18,layers.layer_1.weight,0.8551803231239319,0.855182409286499,11.345556259155273
18,layers.layer_2.weight,0.8551803231239319,0.855182409286499,11.325578689575195
18,layers.layer_3.weight,0.8551803231239319,0.855182409286499,11.196907997131348
18,layers.layer_4.weight,0.8551803231239319,0.855182409286499,11.318920135498047
18,layers.layer_5.weight,0.8551803231239319,0.855182409286499,11.217413902282715
18,layers.layer_6.weight,0.8551803231239319,0.855182409286499,2.044522285461426
20,layers.layer_0.weight,0.39075320959091187,0.3907666504383087,2.0180084705352783
20,layers.layer_1.weight,0.39075320959091187,0.3907666504383087,11.347196578979492
20,layers.layer_2.weight,0.39075320959091187,0.3907666504383087,11.326550483703613
20,layers.layer_3.weight,0.39075320959091187,0.3907666504383087,11.19750690460205
20,layers.layer_4.weight,0.39075320959091187,0.3907666504383087,11.318995475769043
20,layers.layer_5.weight,0.39075320959091187,0.3907666504383087,11.217044830322266
20,layers.layer_6.weight,0.39075320959091187,0.3907666504383087,2.042588472366333
22,layers.layer_0.weight,0.5963234901428223,0.5963274836540222,2.017799139022827
22,layers.layer_1.weight,0.5963234901428223,0.5963274836540222,11.34868049621582
22,layers.layer_2.weight,0.5963234901428223,0.5963274836540222,11.327466011047363
22,layers.layer_3.weight,0.5963234901428223,0.5963274836540222,11.1981201171875
22,layers.layer_4.weight,0.5963234901428223,0.5963274836540222,11.319106101989746
