Epoch,Layer,Mean,Std,L2
2,layers.layer_0.weight,0.0015581384068354964,0.001570878317579627,2.0398340225219727
2,layers.layer_1.weight,0.0015581384068354964,0.001570878317579627,11.330360412597656
2,layers.layer_2.weight,0.0015581384068354964,0.001570878317579627,11.320842742919922
2,layers.layer_3.weight,0.0015581384068354964,0.001570878317579627,11.198707580566406
2,layers.layer_4.weight,0.0015581384068354964,0.001570878317579627,11.327306747436523
2,layers.layer_5.weight,0.0015581384068354964,0.001570878317579627,11.227755546569824
2,layers.layer_6.weight,0.0015581384068354964,0.001570878317579627,2.076321601867676
4,layers.layer_0.weight,0.0033857161179184914,0.0033888542093336582,2.035691738128662
4,layers.layer_1.weight,0.0033857161179184914,0.0033888542093336582,11.331731796264648
4,layers.layer_2.weight,0.0033857161179184914,0.0033888542093336582,11.320601463317871
4,layers.layer_3.weight,0.0033857161179184914,0.0033888542093336582,11.19803524017334
4,layers.layer_4.weight,0.0033857161179184914,0.0033888542093336582,11.325567245483398
4,layers.layer_5.weight,0.0033857161179184914,0.0033888542093336582,11.225689888000488
4,layers.layer_6.weight,0.0033857161179184914,0.0033888542093336582,2.070193290710449
6,layers.layer_0.weight,0.005085617303848267,0.0050867837853729725,2.031534433364868
6,layers.layer_1.weight,0.005085617303848267,0.0050867837853729725,11.333946228027344
6,layers.layer_2.weight,0.005085617303848267,0.0050867837853729725,11.320804595947266
6,layers.layer_3.weight,0.005085617303848267,0.0050867837853729725,11.197027206420898
6,layers.layer_4.weight,0.005085617303848267,0.0050867837853729725,11.323294639587402
6,layers.layer_5.weight,0.005085617303848267,0.0050867837853729725,11.223825454711914
6,layers.layer_6.weight,0.005085617303848267,0.0050867837853729725,2.064462184906006
8,layers.layer_0.weight,0.006595575716346502,0.00660111615434289,2.0277655124664307
8,layers.layer_1.weight,0.006595575716346502,0.00660111615434289,11.335973739624023
8,layers.layer_2.weight,0.006595575716346502,0.00660111615434289,11.321255683898926
8,layers.layer_3.weight,0.006595575716346502,0.00660111615434289,11.196260452270508
8,layers.layer_4.weight,0.006595575716346502,0.00660111615434289,11.321645736694336
8,layers.layer_5.weight,0.006595575716346502,0.00660111615434289,11.222160339355469
8,layers.layer_6.weight,0.006595575716346502,0.00660111615434289,2.0597498416900635
10,layers.layer_0.weight,0.008266586810350418,0.00826799776405096,2.024644136428833
10,layers.layer_1.weight,0.008266586810350418,0.00826799776405096,11.33790111541748
10,layers.layer_2.weight,0.008266586810350418,0.00826799776405096,11.321839332580566
10,layers.layer_3.weight,0.008266586810350418,0.00826799776405096,11.19595718383789
10,layers.layer_4.weight,0.008266586810350418,0.00826799776405096,11.320658683776855
