Epoch,Layer,Mean,Std,L2
1,layers.layer_0.weight,5.394114017486572,5.39415168762207,2.042907238006592
1,layers.layer_1.weight,5.394114017486572,5.39415168762207,11.330721855163574
1,layers.layer_2.weight,5.394114017486572,5.39415168762207,11.321534156799316
1,layers.layer_3.weight,5.394114017486572,5.39415168762207,11.199006080627441
1,layers.layer_4.weight,5.394114017486572,5.39415168762207,11.328474998474121
1,layers.layer_5.weight,5.394114017486572,5.39415168762207,11.228508949279785
1,layers.layer_6.weight,5.394114017486572,5.39415168762207,2.079939126968384
2,layers.layer_0.weight,3.409477949142456,7.989429473876953,2.0403850078582764
2,layers.layer_1.weight,3.409477949142456,7.989429473876953,11.330915451049805
2,layers.layer_2.weight,3.409477949142456,7.989429473876953,11.321358680725098
2,layers.layer_3.weight,3.409477949142456,7.989429473876953,11.197897911071777
2,layers.layer_4.weight,3.409477949142456,7.989429473876953,11.327003479003906
2,layers.layer_5.weight,3.409477949142456,7.989429473876953,11.226778030395508
2,layers.layer_6.weight,3.409477949142456,7.989429473876953,2.077054262161255
3,layers.layer_0.weight,3.8919882774353027,7.145674705505371,2.038339853286743
3,layers.layer_1.weight,3.8919882774353027,7.145674705505371,11.331477165222168
3,layers.layer_2.weight,3.8919882774353027,7.145674705505371,11.321430206298828
3,layers.layer_3.weight,3.8919882774353027,7.145674705505371,11.197540283203125
3,layers.layer_4.weight,3.8919882774353027,7.145674705505371,11.326244354248047
3,layers.layer_5.weight,3.8919882774353027,7.145674705505371,11.22578239440918
3,layers.layer_6.weight,3.8919882774353027,7.145674705505371,2.0746352672576904
4,layers.layer_0.weight,2.3156938552856445,6.979222774505615,2.035900115966797
4,layers.layer_1.weight,2.3156938552856445,6.979222774505615,11.332199096679688
4,layers.layer_2.weight,2.3156938552856445,6.979222774505615,11.32101058959961
4,layers.layer_3.weight,2.3156938552856445,6.979222774505615,11.196491241455078
4,layers.layer_4.weight,2.3156938552856445,6.979222774505615,11.32492446899414
4,layers.layer_5.weight,2.3156938552856445,6.979222774505615,11.225137710571289
4,layers.layer_6.weight,2.3156938552856445,6.979222774505615,2.07155442237854
5,layers.layer_0.weight,2.011667490005493,6.467127799987793,2.033745765686035
5,layers.layer_1.weight,2.011667490005493,6.467127799987793,11.333261489868164
